time,a_c,a_h,a_l,a_o,b_c,b_h,b_l,b_o,complete,volume
2019-10-10T04:00:00.000000000Z,1.09889,1.09894,1.09886,1.09892,1.09875,1.09882,1.09873,1.09878,True,22
2019-10-10T04:15:00.000000000Z,1.09889,1.09891,1.09883,1.09891,1.09874,1.09877,1.09871,1.09877,True,16
2019-10-10T04:30:00.000000000Z,1.09869,1.09886,1.09859,1.09886,1.09855,1.09873,1.09845,1.09873,True,37
2019-10-10T04:45:00.000000000Z,1.09868,1.09876,1.09857,1.09871,1.09855,1.09863,1.09843,1.09858,True,37
2019-10-10T05:00:00.000000000Z,1.09866,1.09886,1.09866,1.09871,1.09852,1.09873,1.09852,1.09857,True,37
2019-10-10T05:15:00.000000000Z,1.09869,1.09879,1.09861,1.09868,1.09855,1.09866,1.09846,1.09855,True,30
2019-10-10T05:30:00.000000000Z,1.09855,1.09866,1.09844,1.09866,1.09842,1.09853,1.09833,1.09853,True,38
2019-10-10T05:45:00.000000000Z,1.09885,1.09891,1.09848,1.09857,1.09872,1.09878,1.09835,1.09844,True,81
2019-10-10T06:00:00.000000000Z,1.09858,1.09887,1.09847,1.09885,1.09845,1.09874,1.09835,1.09872,True,193
2019-10-10T06:15:00.000000000Z,1.09854,1.09861,1.09836,1.09856,1.09841,1.09850,1.09824,1.09842,True,116
2019-10-10T06:30:00.000000000Z,1.09921,1.09942,1.09854,1.09856,1.09907,1.09929,1.09842,1.09844,True,220
2019-10-10T06:45:00.000000000Z,1.10072,1.10101,1.09891,1.09919,1.10058,1.10089,1.09879,1.09904,True,720
2019-10-10T07:00:00.000000000Z,1.10124,1.10160,1.10052,1.10073,1.10113,1.10147,1.10039,1.10061,True,456
2019-10-10T07:15:00.000000000Z,1.10161,1.10166,1.10080,1.10127,1.10149,1.10153,1.10066,1.10115,True,311
2019-10-10T07:30:00.000000000Z,1.10186,1.10199,1.10147,1.10159,1.10173,1.10186,1.10136,1.10147,True,274
2019-10-10T07:45:00.000000000Z,1.10172,1.10194,1.10126,1.10184,1.10158,1.10180,1.10114,1.10171,True,253
2019-10-10T08:00:00.000000000Z,1.10160,1.10194,1.10149,1.10169,1.10148,1.10182,1.10136,1.10155,True,217
2019-10-10T08:15:00.000000000Z,1.10162,1.10204,1.10128,1.10157,1.10148,1.10191,1.10116,1.10146,True,288
2019-10-10T08:30:00.000000000Z,1.10190,1.10201,1.10132,1.10160,1.10178,1.10189,1.10122,1.10146,True,212
2019-10-10T08:45:00.000000000Z,1.10181,1.10192,1.10160,1.10188,1.10170,1.10181,1.10146,1.10176,True,213
2019-10-10T09:00:00.000000000Z,1.10199,1.10206,1.10144,1.10184,1.10187,1.10193,1.10132,1.10171,True,137
2019-10-10T09:15:00.000000000Z,1.10193,1.10210,1.10182,1.10197,1.10180,1.10196,1.10170,1.10184,True,124
2019-10-10T09:30:00.000000000Z,1.10289,1.10294,1.10185,1.10191,1.10276,1.10281,1.10175,1.10178,True,282
2019-10-10T09:45:00.000000000Z,1.10309,1.10342,1.10277,1.10286,1.10297,1.10329,1.10265,1.10274,True,295
2019-10-10T10:00:00.000000000Z,1.10296,1.10328,1.10281,1.10311,1.10283,1.10315,1.10269,1.10299,True,241
2019-10-10T10:15:00.000000000Z,1.10334,1.10343,1.10284,1.10298,1.10321,1.10331,1.10272,1.10285,True,207
2019-10-10T10:30:00.000000000Z,1.10296,1.10335,1.10282,1.10332,1.10283,1.10321,1.10269,1.10319,True,170
2019-10-10T10:45:00.000000000Z,1.10267,1.10312,1.10264,1.10293,1.10254,1.10299,1.10252,1.10281,True,179
2019-10-10T11:00:00.000000000Z,1.10296,1.10306,1.10255,1.10270,1.10283,1.10292,1.10243,1.10256,True,155
2019-10-10T11:15:00.000000000Z,1.10317,1.10336,1.10275,1.10293,1.10305,1.10321,1.10263,1.10281,True,181
2019-10-10T11:30:00.000000000Z,1.10244,1.10346,1.10230,1.10317,1.10232,1.10330,1.10217,1.10301,True,479
2019-10-10T11:45:00.000000000Z,1.10247,1.10264,1.10221,1.10247,1.10235,1.10252,1.10208,1.10234,True,243
2019-10-10T12:00:00.000000000Z,1.10303,1.10337,1.10244,1.10244,1.10292,1.10325,1.10233,1.10233,True,321
2019-10-10T12:15:00.000000000Z,1.10281,1.10309,1.10247,1.10308,1.10245,1.10297,1.10232,1.10292,True,279
2019-10-10T12:30:00.000000000Z,1.10236,1.10341,1.10187,1.10276,1.10223,1.10307,1.10174,1.10243,True,800
2019-10-10T12:45:00.000000000Z,1.10237,1.10291,1.10220,1.10233,1.10225,1.10279,1.10208,1.10221,True,314
2019-10-10T13:00:00.000000000Z,1.10247,1.10285,1.10226,1.10240,1.10235,1.10273,1.10215,1.10228,True,323
2019-10-10T13:15:00.000000000Z,1.10224,1.10259,1.10207,1.10250,1.10213,1.10248,1.10195,1.10237,True,320
2019-10-10T13:30:00.000000000Z,1.10185,1.10250,1.10165,1.10222,1.10172,1.10238,1.10152,1.10211,True,457
2019-10-10T13:45:00.000000000Z,1.10201,1.10229,1.10172,1.10182,1.10188,1.10217,1.10160,1.10170,True,487
2019-10-10T14:00:00.000000000Z,1.10225,1.10250,1.10157,1.10198,1.10211,1.10237,1.10145,1.10186,True,557
2019-10-10T14:15:00.000000000Z,1.10195,1.10242,1.10158,1.10222,1.10184,1.10230,1.10146,1.10209,True,674
2019-10-10T14:30:00.000000000Z,1.10174,1.10243,1.10162,1.10192,1.10162,1.10231,1.10150,1.10182,True,494
2019-10-10T14:45:00.000000000Z,1.10134,1.10200,1.10124,1.10172,1.10122,1.10187,1.10112,1.10160,True,562
2019-10-10T15:00:00.000000000Z,1.10044,1.10147,1.10030,1.10132,1.10033,1.10132,1.10018,1.10120,True,610
2019-10-10T15:15:00.000000000Z,1.10091,1.10098,1.10031,1.10042,1.10078,1.10085,1.10019,1.10031,True,328
2019-10-10T15:30:00.000000000Z,1.10146,1.10153,1.10063,1.10088,1.10134,1.10140,1.10053,1.10076,True,436
2019-10-10T15:45:00.000000000Z,1.10183,1.10190,1.10129,1.10143,1.10171,1.10177,1.10116,1.10131,True,425
2019-10-10T16:00:00.000000000Z,1.10202,1.10242,1.10181,1.10181,1.10189,1.10230,1.10169,1.10169,True,568
2019-10-10T16:15:00.000000000Z,1.10209,1.10240,1.10203,1.10204,1.10197,1.10229,1.10191,1.10192,True,182
2019-10-10T16:30:00.000000000Z,1.10168,1.10226,1.10159,1.10213,1.10156,1.10213,1.10144,1.10199,True,205
2019-10-10T16:45:00.000000000Z,1.10170,1.10203,1.10139,1.10166,1.10158,1.10191,1.10127,1.10154,True,241
2019-10-10T17:00:00.000000000Z,1.10196,1.10229,1.10165,1.10167,1.10185,1.10215,1.10152,1.10155,True,239
2019-10-10T17:15:00.000000000Z,1.10132,1.10194,1.10125,1.10194,1.10119,1.10182,1.10111,1.10182,True,179
2019-10-10T17:30:00.000000000Z,1.10156,1.10163,1.10129,1.10134,1.10142,1.10152,1.10116,1.10122,True,146
2019-10-10T17:45:00.000000000Z,1.10158,1.10176,1.10140,1.10158,1.10148,1.10162,1.10128,1.10145,True,193
2019-10-10T18:00:00.000000000Z,1.10156,1.10184,1.10145,1.10158,1.10144,1.10171,1.10134,1.10143,True,330
2019-10-10T18:15:00.000000000Z,1.10095,1.10156,1.10085,1.10154,1.10083,1.10144,1.10073,1.10142,True,201
2019-10-10T18:30:00.000000000Z,1.10093,1.10126,1.10071,1.10099,1.10082,1.10114,1.10060,1.10084,True,143
2019-10-10T18:45:00.000000000Z,1.10076,1.10095,1.10058,1.10095,1.10065,1.10084,1.10046,1.10084,True,155
2019-10-10T19:00:00.000000000Z,1.10038,1.10074,1.10035,1.10074,1.10026,1.10062,1.10023,1.10062,True,160
2019-10-10T19:15:00.000000000Z,1.10062,1.10070,1.10036,1.10036,1.10049,1.10057,1.10023,1.10023,True,144
2019-10-10T19:30:00.000000000Z,1.10080,1.10080,1.10059,1.10064,1.10068,1.10068,1.10047,1.10051,True,80
2019-10-10T19:45:00.000000000Z,1.10099,1.10102,1.10054,1.10078,1.10087,1.10089,1.10041,1.10066,True,124
2019-10-10T20:00:00.000000000Z,1.10077,1.10097,1.10073,1.10097,1.10062,1.10084,1.10061,1.10084,True,48
2019-10-10T20:15:00.000000000Z,1.10080,1.10086,1.10056,1.10073,1.10066,1.10070,1.10042,1.10060,True,28
2019-10-10T20:30:00.000000000Z,1.10077,1.10088,1.10063,1.10080,1.10065,1.10075,1.10050,1.10062,True,43
2019-10-10T20:45:00.000000000Z,1.10059,1.10080,1.10054,1.10075,1.10042,1.10066,1.10038,1.10062,True,44
2019-10-10T21:00:00.000000000Z,1.10063,1.10075,1.10062,1.10074,1.10039,1.10050,1.10034,1.10034,True,20
2019-10-10T21:15:00.000000000Z,1.10089,1.10091,1.10065,1.10066,1.10064,1.10066,1.10038,1.10040,True,25
2019-10-10T21:30:00.000000000Z,1.10089,1.10102,1.10084,1.10093,1.10066,1.10068,1.10050,1.10066,True,33
2019-10-10T21:45:00.000000000Z,1.10101,1.10101,1.10087,1.10091,1.10077,1.10077,1.10062,1.10068,True,35
2019-10-10T22:00:00.000000000Z,1.10089,1.10098,1.10082,1.10098,1.10067,1.10076,1.10065,1.10076,True,29
2019-10-10T22:15:00.000000000Z,1.10079,1.10087,1.10077,1.10085,1.10063,1.10069,1.10059,1.10066,True,21
2019-10-10T22:30:00.000000000Z,1.10076,1.10081,1.10064,1.10076,1.10062,1.10064,1.10048,1.10061,True,51
2019-10-10T22:45:00.000000000Z,1.10080,1.10086,1.10073,1.10078,1.10066,1.10071,1.10057,1.10064,True,42
2019-10-10T23:00:00.000000000Z,1.10077,1.10085,1.10070,1.10082,1.10062,1.10071,1.10054,1.10068,True,47
2019-10-10T23:15:00.000000000Z,1.10080,1.10080,1.10074,1.10079,1.10067,1.10068,1.10060,1.10064,True,30
2019-10-10T23:30:00.000000000Z,1.10090,1.10095,1.10076,1.10078,1.10077,1.10081,1.10062,1.10064,True,16
2019-10-10T23:45:00.000000000Z,1.10115,1.10120,1.10090,1.10094,1.10101,1.10105,1.10076,1.10078,True,32
2019-10-11T00:00:00.000000000Z,1.10116,1.10124,1.10111,1.10117,1.10103,1.10110,1.10097,1.10104,True,53
2019-10-11T00:15:00.000000000Z,1.10132,1.10139,1.10116,1.10118,1.10118,1.10125,1.10103,1.10105,True,36
2019-10-11T00:30:00.000000000Z,1.10143,1.10143,1.10126,1.10129,1.10129,1.10129,1.10113,1.10116,True,33
2019-10-11T00:45:00.000000000Z,1.10067,1.10145,1.10055,1.10141,1.10053,1.10133,1.10042,1.10127,True,190
2019-10-11T01:00:00.000000000Z,1.10093,1.10097,1.10067,1.10069,1.10080,1.10084,1.10054,1.10056,True,113
2019-10-11T01:15:00.000000000Z,1.10141,1.10147,1.10086,1.10096,1.10127,1.10133,1.10072,1.10082,True,91
2019-10-11T01:30:00.000000000Z,1.10154,1.10154,1.10137,1.10143,1.10140,1.10140,1.10124,1.10130,True,76
2019-10-11T01:45:00.000000000Z,1.10167,1.10169,1.10144,1.10150,1.10154,1.10156,1.10131,1.10139,True,61
2019-10-11T02:00:00.000000000Z,1.10177,1.10181,1.10160,1.10169,1.10165,1.10168,1.10149,1.10156,True,25
2019-10-11T02:15:00.000000000Z,1.10181,1.10185,1.10177,1.10180,1.10167,1.10172,1.10162,1.10167,True,13
2019-10-11T02:30:00.000000000Z,1.10180,1.10184,1.10177,1.10182,1.10167,1.10172,1.10164,1.10170,True,12
2019-10-11T02:45:00.000000000Z,1.10181,1.10186,1.10178,1.10178,1.10166,1.10172,1.10164,1.10164,True,16
2019-10-11T03:00:00.000000000Z,1.10177,1.10182,1.10177,1.10179,1.10166,1.10168,1.10163,1.10164,True,17
2019-10-11T03:15:00.000000000Z,1.10168,1.10180,1.10168,1.10180,1.10155,1.10168,1.10155,1.10168,True,16
2019-10-11T03:30:00.000000000Z,1.10163,1.10170,1.10158,1.10166,1.10149,1.10157,1.10145,1.10151,True,22
2019-10-11T03:45:00.000000000Z,1.10162,1.10169,1.10158,1.10161,1.10146,1.10156,1.10144,1.10147,True,34
2019-10-11T04:00:00.000000000Z,1.10159,1.10183,1.10156,1.10163,1.10145,1.10168,1.10142,1.10149,True,45
2019-10-11T04:15:00.000000000Z,1.10161,1.10166,1.10160,1.10162,1.10148,1.10153,1.10146,1.10148,True,11
2019-10-11T04:30:00.000000000Z,1.10169,1.10176,1.10157,1.10159,1.10157,1.10162,1.10143,1.10145,True,54
2019-10-11T04:45:00.000000000Z,1.10168,1.10203,1.10168,1.10173,1.10155,1.10187,1.10155,1.10158,True,75
2019-10-11T05:00:00.000000000Z,1.10161,1.10166,1.10150,1.10166,1.10147,1.10151,1.10137,1.10151,True,41
2019-10-11T05:15:00.000000000Z,1.10166,1.10176,1.10154,1.10158,1.10152,1.10162,1.10140,1.10144,True,45
2019-10-11T05:30:00.000000000Z,1.10182,1.10196,1.10163,1.10169,1.10168,1.10180,1.10150,1.10154,True,63
2019-10-11T05:45:00.000000000Z,1.10164,1.10200,1.10164,1.10185,1.10151,1.10186,1.10151,1.10171,True,76
2019-10-11T06:00:00.000000000Z,1.10161,1.10170,1.10142,1.10164,1.10149,1.10156,1.10130,1.10151,True,121
2019-10-11T06:15:00.000000000Z,1.10167,1.10185,1.10128,1.10159,1.10156,1.10173,1.10116,1.10147,True,183
2019-10-11T06:30:00.000000000Z,1.10172,1.10211,1.10161,1.10171,1.10160,1.10196,1.10149,1.10158,True,173
2019-10-11T06:45:00.000000000Z,1.10187,1.10234,1.10172,1.10175,1.10173,1.10223,1.10160,1.10161,True,222
2019-10-11T07:00:00.000000000Z,1.10185,1.10208,1.10160,1.10189,1.10174,1.10195,1.10148,1.10176,True,331
2019-10-11T07:15:00.000000000Z,1.10124,1.10189,1.10098,1.10189,1.10111,1.10175,1.10082,1.10175,True,284
2019-10-11T07:30:00.000000000Z,1.10119,1.10159,1.10108,1.10127,1.10109,1.10148,1.10096,1.10113,True,293
2019-10-11T07:45:00.000000000Z,1.10118,1.10145,1.10106,1.10117,1.10106,1.10132,1.10094,1.10106,True,220
2019-10-11T08:00:00.000000000Z,1.10127,1.10163,1.10111,1.10116,1.10115,1.10151,1.10099,1.10103,True,250
2019-10-11T08:15:00.000000000Z,1.10073,1.10137,1.10046,1.10130,1.10061,1.10125,1.10031,1.10117,True,321
2019-10-11T08:30:00.000000000Z,1.10101,1.10134,1.10055,1.10071,1.10085,1.10120,1.10025,1.10059,True,554
2019-10-11T08:45:00.000000000Z,1.10102,1.10116,1.10016,1.10097,1.10091,1.10101,1.10000,1.10083,True,897
2019-10-11T09:00:00.000000000Z,1.10209,1.10260,1.10083,1.10106,1.10197,1.10248,1.10069,1.10092,True,681
2019-10-11T09:15:00.000000000Z,1.10201,1.10214,1.10154,1.10212,1.10191,1.10203,1.10142,1.10199,True,287
2019-10-11T09:30:00.000000000Z,1.10165,1.10213,1.10158,1.10200,1.10154,1.10201,1.10146,1.10188,True,312
2019-10-11T09:45:00.000000000Z,1.10208,1.10211,1.10159,1.10164,1.10195,1.10199,1.10147,1.10151,True,221
2019-10-11T10:00:00.000000000Z,1.10245,1.10280,1.10202,1.10205,1.10232,1.10252,1.10190,1.10192,True,659
2019-10-11T10:15:00.000000000Z,1.10263,1.10287,1.10221,1.10242,1.10250,1.10274,1.10208,1.10230,True,348
2019-10-11T10:30:00.000000000Z,1.10345,1.10345,1.10248,1.10265,1.10333,1.10333,1.10236,1.10253,True,426
2019-10-11T10:45:00.000000000Z,1.10358,1.10410,1.10337,1.10343,1.10347,1.10395,1.10326,1.10331,True,382
2019-10-11T11:00:00.000000000Z,1.10425,1.10434,1.10350,1.10356,1.10413,1.10422,1.10339,1.10344,True,287
2019-10-11T11:15:00.000000000Z,1.10595,1.10633,1.10382,1.10423,1.10584,1.10620,1.10367,1.10411,True,1492
2019-10-11T11:30:00.000000000Z,1.10571,1.10623,1.10535,1.10598,1.10558,1.10611,1.10521,1.10585,True,743
2019-10-11T11:45:00.000000000Z,1.10546,1.10580,1.10478,1.10574,1.10535,1.10568,1.10466,1.10559,True,494
2019-10-11T12:00:00.000000000Z,1.10437,1.10569,1.10426,1.10550,1.10426,1.10557,1.10413,1.10536,True,453
2019-10-11T12:15:00.000000000Z,1.10386,1.10464,1.10385,1.10441,1.10372,1.10450,1.10372,1.10427,True,370
2019-10-11T12:30:00.000000000Z,1.10405,1.10459,1.10389,1.10389,1.10394,1.10444,1.10373,1.10373,True,578
2019-10-11T12:45:00.000000000Z,1.10465,1.10484,1.10395,1.10403,1.10451,1.10471,1.10384,1.10391,True,299
2019-10-11T13:00:00.000000000Z,1.10477,1.10515,1.10439,1.10466,1.10466,1.10502,1.10428,1.10454,True,564
2019-10-11T13:15:00.000000000Z,1.10563,1.10600,1.10464,1.10476,1.10544,1.10587,1.10452,1.10463,True,419
2019-10-11T13:30:00.000000000Z,1.10592,1.10605,1.10552,1.10557,1.10579,1.10593,1.10540,1.10545,True,457
2019-10-11T13:45:00.000000000Z,1.10549,1.10635,1.10512,1.10590,1.10527,1.10622,1.10499,1.10577,True,826
2019-10-11T14:00:00.000000000Z,1.10425,1.10576,1.10423,1.10547,1.10413,1.10564,1.10409,1.10524,True,595
2019-10-11T14:15:00.000000000Z,1.10514,1.10561,1.10420,1.10428,1.10502,1.10548,1.10409,1.10415,True,663
2019-10-11T14:30:00.000000000Z,1.10393,1.10514,1.10361,1.10512,1.10381,1.10501,1.10348,1.10500,True,638
2019-10-11T14:45:00.000000000Z,1.10355,1.10398,1.10263,1.10396,1.10343,1.10386,1.10250,1.10383,True,866
2019-10-11T15:00:00.000000000Z,1.10493,1.10502,1.10347,1.10352,1.10481,1.10488,1.10335,1.10340,True,778
2019-10-11T15:15:00.000000000Z,1.10508,1.10544,1.10468,1.10492,1.10496,1.10532,1.10457,1.10478,True,561
2019-10-11T15:30:00.000000000Z,1.10435,1.10525,1.10401,1.10506,1.10423,1.10512,1.10391,1.10494,True,374
2019-10-11T15:45:00.000000000Z,1.10397,1.10477,1.10395,1.10438,1.10385,1.10466,1.10380,1.10426,True,483
2019-10-11T16:00:00.000000000Z,1.10355,1.10448,1.10349,1.10395,1.10343,1.10434,1.10336,1.10382,True,507
2019-10-11T16:15:00.000000000Z,1.10383,1.10391,1.10316,1.10357,1.10371,1.10377,1.10304,1.10345,True,309
2019-10-11T16:30:00.000000000Z,1.10414,1.10428,1.10375,1.10380,1.10402,1.10414,1.10363,1.10368,True,368
2019-10-11T16:45:00.000000000Z,1.10511,1.10521,1.10404,1.10412,1.10499,1.10508,1.10392,1.10399,True,233
2019-10-11T17:00:00.000000000Z,1.10512,1.10524,1.10488,1.10510,1.10500,1.10511,1.10476,1.10495,True,123
2019-10-11T17:15:00.000000000Z,1.10479,1.10523,1.10446,1.10515,1.10463,1.10508,1.10433,1.10502,True,301
2019-10-11T17:30:00.000000000Z,1.10464,1.10475,1.10424,1.10474,1.10451,1.10463,1.10409,1.10463,True,244
2019-10-11T17:45:00.000000000Z,1.10475,1.10476,1.10430,1.10461,1.10460,1.10463,1.10418,1.10449,True,167
2019-10-11T18:00:00.000000000Z,1.10456,1.10480,1.10415,1.10471,1.10442,1.10468,1.10400,1.10459,True,230
2019-10-11T18:15:00.000000000Z,1.10451,1.10464,1.10449,1.10458,1.10440,1.10453,1.10436,1.10445,True,102
2019-10-11T18:30:00.000000000Z,1.10446,1.10467,1.10435,1.10449,1.10434,1.10454,1.10423,1.10437,True,85
2019-10-11T18:45:00.000000000Z,1.10437,1.10446,1.10416,1.10444,1.10424,1.10435,1.10404,1.10432,True,131
2019-10-11T19:00:00.000000000Z,1.10399,1.10442,1.10397,1.10434,1.10383,1.10428,1.10383,1.10422,True,171
2019-10-11T19:15:00.000000000Z,1.10376,1.10416,1.10370,1.10399,1.10364,1.10403,1.10358,1.10387,True,132
2019-10-11T19:30:00.000000000Z,1.10438,1.10440,1.10368,1.10378,1.10425,1.10427,1.10353,1.10366,True,229
2019-10-11T19:45:00.000000000Z,1.10413,1.10489,1.10395,1.10440,1.10401,1.10476,1.10380,1.10428,True,489
2019-10-11T20:00:00.000000000Z,1.10379,1.10411,1.10336,1.10411,1.10363,1.10398,1.10321,1.10398,True,194
2019-10-11T20:15:00.000000000Z,1.10373,1.10386,1.10358,1.10377,1.10359,1.10367,1.10345,1.10361,True,58
2019-10-11T20:30:00.000000000Z,1.10364,1.10383,1.10363,1.10371,1.10350,1.10369,1.10345,1.10357,True,74
2019-10-11T20:45:00.000000000Z,1.10434,1.10434,1.10358,1.10365,1.10334,1.10358,1.10323,1.10343,True,69
2019-10-13T21:00:00.000000000Z,1.10386,1.10423,1.10354,1.10366,1.10310,1.10353,1.10273,1.10294,True,84
2019-10-13T21:15:00.000000000Z,1.10383,1.10398,1.10351,1.10385,1.10310,1.10334,1.10279,1.10303,True,23
2019-10-13T21:30:00.000000000Z,1.10372,1.10382,1.10350,1.10371,1.10323,1.10326,1.10300,1.10314,True,21
2019-10-13T21:45:00.000000000Z,1.10395,1.10395,1.10350,1.10367,1.10348,1.10348,1.10305,1.10321,True,22
2019-10-13T22:00:00.000000000Z,1.10366,1.10411,1.10366,1.10397,1.10349,1.10362,1.10324,1.10353,True,75
2019-10-13T22:15:00.000000000Z,1.10346,1.10375,1.10346,1.10369,1.10328,1.10357,1.10328,1.10351,True,61
2019-10-13T22:30:00.000000000Z,1.10315,1.10345,1.10309,1.10343,1.10297,1.10328,1.10293,1.10327,True,65
2019-10-13T22:45:00.000000000Z,1.10306,1.10318,1.10301,1.10311,1.10293,1.10304,1.10284,1.10296,True,51
2019-10-13T23:00:00.000000000Z,1.10311,1.10319,1.10297,1.10305,1.10295,1.10305,1.10282,1.10289,True,69
2019-10-13T23:15:00.000000000Z,1.10282,1.10309,1.10282,1.10309,1.10269,1.10293,1.10269,1.10293,True,25
2019-10-13T23:30:00.000000000Z,1.10267,1.10295,1.10259,1.10285,1.10252,1.10281,1.10245,1.10270,True,69
2019-10-13T23:45:00.000000000Z,1.10288,1.10290,1.10268,1.10268,1.10274,1.10277,1.10255,1.10255,True,45
2019-10-14T00:00:00.000000000Z,1.10300,1.10327,1.10276,1.10286,1.10287,1.10312,1.10263,1.10272,True,138
2019-10-14T00:15:00.000000000Z,1.10271,1.10307,1.10271,1.10303,1.10257,1.10294,1.10257,1.10288,True,100
2019-10-14T00:30:00.000000000Z,1.10263,1.10270,1.10253,1.10270,1.10249,1.10254,1.10240,1.10254,True,49
2019-10-14T00:45:00.000000000Z,1.10286,1.10288,1.10250,1.10260,1.10272,1.10274,1.10236,1.10247,True,49
2019-10-14T01:00:00.000000000Z,1.10284,1.10301,1.10279,1.10283,1.10270,1.10288,1.10266,1.10270,True,85
2019-10-14T01:15:00.000000000Z,1.10267,1.10287,1.10254,1.10287,1.10253,1.10272,1.10242,1.10272,True,86
2019-10-14T01:30:00.000000000Z,1.10271,1.10275,1.10262,1.10263,1.10256,1.10262,1.10248,1.10251,True,50
2019-10-14T01:45:00.000000000Z,1.10294,1.10294,1.10270,1.10273,1.10279,1.10279,1.10256,1.10259,True,57
2019-10-14T02:00:00.000000000Z,1.10291,1.10292,1.10281,1.10291,1.10278,1.10279,1.10268,1.10277,True,49
2019-10-14T02:15:00.000000000Z,1.10279,1.10291,1.10271,1.10289,1.10266,1.10278,1.10258,1.10276,True,55
2019-10-14T02:30:00.000000000Z,1.10279,1.10287,1.10269,1.10281,1.10265,1.10276,1.10255,1.10268,True,37
2019-10-14T02:45:00.000000000Z,1.10286,1.10297,1.10281,1.10281,1.10275,1.10283,1.10268,1.10268,True,33
2019-10-14T03:00:00.000000000Z,1.10275,1.10286,1.10265,1.10284,1.10263,1.10272,1.10251,1.10272,True,77
2019-10-14T03:15:00.000000000Z,1.10294,1.10294,1.10273,1.10273,1.10279,1.10279,1.10259,1.10259,True,36
2019-10-14T03:30:00.000000000Z,1.10314,1.10317,1.10286,1.10292,1.10302,1.10304,1.10272,1.10277,True,45
2019-10-14T03:45:00.000000000Z,1.10320,1.10320,1.10300,1.10312,1.10308,1.10308,1.10286,1.10299,True,37
2019-10-14T04:00:00.000000000Z,1.10333,1.10334,1.10315,1.10318,1.10320,1.10323,1.10303,1.10305,True,37
2019-10-14T04:15:00.000000000Z,1.10348,1.10355,1.10333,1.10335,1.10336,1.10342,1.10319,1.10322,True,46
2019-10-14T04:30:00.000000000Z,1.10361,1.10361,1.10333,1.10346,1.10347,1.10347,1.10319,1.10333,True,51
2019-10-14T04:45:00.000000000Z,1.10319,1.10359,1.10319,1.10359,1.10302,1.10344,1.10302,1.10344,True,42
2019-10-14T05:00:00.000000000Z,1.10315,1.10326,1.10308,1.10316,1.10302,1.10312,1.10294,1.10300,True,53
2019-10-14T05:15:00.000000000Z,1.10289,1.10317,1.10281,1.10317,1.10275,1.10305,1.10268,1.10305,True,47
2019-10-14T05:30:00.000000000Z,1.10325,1.10325,1.10272,1.10288,1.10311,1.10311,1.10258,1.10270,True,77
2019-10-14T05:45:00.000000000Z,1.10308,1.10345,1.10296,1.10322,1.10294,1.10331,1.10284,1.10310,True,109
2019-10-14T06:00:00.000000000Z,1.10305,1.10329,1.10269,1.10312,1.10292,1.10316,1.10258,1.10296,True,363
2019-10-14T06:15:00.000000000Z,1.10303,1.10316,1.10280,1.10307,1.10291,1.10304,1.10266,1.10294,True,286
2019-10-14T06:30:00.000000000Z,1.10260,1.10320,1.10255,1.10305,1.10248,1.10308,1.10241,1.10293,True,271
2019-10-14T06:45:00.000000000Z,1.10193,1.10265,1.10133,1.10258,1.10180,1.10253,1.10121,1.10245,True,324
2019-10-14T07:00:00.000000000Z,1.10240,1.10310,1.10167,1.10190,1.10227,1.10298,1.10155,1.10178,True,442
2019-10-14T07:15:00.000000000Z,1.10191,1.10242,1.10171,1.10237,1.10179,1.10230,1.10158,1.10225,True,314
2019-10-14T07:30:00.000000000Z,1.10187,1.10200,1.10145,1.10190,1.10175,1.10187,1.10133,1.10175,True,222
2019-10-14T07:45:00.000000000Z,1.10188,1.10194,1.10165,1.10189,1.10176,1.10182,1.10153,1.10177,True,153
2019-10-14T08:00:00.000000000Z,1.10196,1.10203,1.10166,1.10186,1.10184,1.10191,1.10154,1.10174,True,107
2019-10-14T08:15:00.000000000Z,1.10243,1.10255,1.10198,1.10199,1.10229,1.10242,1.10186,1.10187,True,203
2019-10-14T08:30:00.000000000Z,1.10271,1.10302,1.10242,1.10244,1.10259,1.10287,1.10231,1.10233,True,169
2019-10-14T08:45:00.000000000Z,1.10306,1.10337,1.10274,1.10274,1.10293,1.10324,1.10261,1.10261,True,176
2019-10-14T09:00:00.000000000Z,1.10342,1.10363,1.10303,1.10303,1.10330,1.10349,1.10291,1.10291,True,171
2019-10-14T09:15:00.000000000Z,1.10370,1.10384,1.10332,1.10344,1.10358,1.10370,1.10320,1.10332,True,431
